0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8,5,7,0,2,1,0,0,0,0,1,1,1,0,1
10,7,7,0,2,1,0,1,0,0,0,1,0,1,0
11,7,8,0,2,1,0,1,0,0,0,1,0,1,0
11,6,7,0,2,1,0,1,0,0,0,1,0,1,0
9,5,6,0,2,1,0,0,0,0,1,1,1,0,1
10,5,7,0,2,1,0,0,0,0,1,1,1,0,1
12,5,7,0,2,1,0,1,0,0,0,1,0,1,0
12,5,7,0,2,1,0,1,0,0,0,1,0,1,0
13,6,7,0,2,2,0,1,0,0,0,1,0,1,0
11,4,7,0,2,1,0,0,0,0,1,1,1,0,1
10,4,6,0,2,1,0,0,0,0,1,1,1,0,1
10,4,6,0,2,1,0,0,0,0,1,1,1,0,1
11,6,5,0,2,2,0,1,0,0,0,1,0,1,0
10,7,3,0,2,2,0,1,0,0,0,1,0,1,0
8,5,3,0,2,2,0,0,1,1,0,0,0,0,1
9,6,3,0,2,2,0,0,1,1,0,0,0,0,1
8,5,3,0,2,2,0,0,1,1,0,0,0,0,1
8,6,2,0,2,2,0,0,1,1,0,0,0,0,1
7,5,2,0,2,2,0,0,1,1,0,0,0,0,1
8,5,3,0,2,2,0,0,1,1,0,0,0,0,1
8,5,3,0,2,2,0,0,1,1,0,0,0,0,1
8,5,3,0,2,2,0,0,1,1,0,0,0,0,1
8,4,4,0,2,2,0,0,1,1,0,0,0,0,1
9,6,3,0,2,2,0,1,0,0,0,1,0,1,0
10,7,3,0,2,2,0,1,0,0,0,1,0,1,0
11,7,4,0,2,2,0,1,0,0,0,1,0,1,0
12,8,4,0,2,2,0,1,0,0,0,1,0,1,0
11,7,4,0,2,2,0,1,0,0,0,1,0,1,0
10,7,3,0,2,2,0,0,1,1,0,0,0,0,1
11,6,5,0,2,2,0,0,1,1,0,0,0,0,1
12,5,7,0,2,2,0,0,1,1,0,0,0,0,1
13,6,7,0,2,2,0,0,1,1,0,0,0,0,1
13,6,7,0,2,2,0,0,1,1,0,0,0,0,1
12,6,6,0,2,2,0,0,1,1,0,0,0,0,1
12,6,6,0,2,2,0,0,1,1,0,0,0,0,1
11,5,6,0,2,2,0,0,1,1,0,0,0,0,1
10,6,4,0,2,2,0,0,1,1,0,0,0,0,1
10,7,3,0,2,2,0,1,0,0,0,1,0,1,0
10,7,3,0,2,2,0,1,0,0,0,1,0,1,0
11,7,4,0,2,2,0,1,0,0,0,1,0,1,0
10,5,5,0,2,2,0,0,1,1,0,0,0,0,1
11,4,7,0,2,2,0,0,1,1,0,0,0,0,1
10,5,5,0,2,2,0,0,1,1,0,0,0,0,1
11,6,5,0,2,2,0,0,1,1,0,0,0,0,1
10,7,7,0,2,2,0,0,1,1,0,0,0,0,1
9,8,5,0,2,2,0,0,1,1,0,0,0,0,1
10,9,5,0,2,2,0,0,1,1,0,0,0,0,1
10,10,4,0,2,2,0,1,0,0,0,1,0,1,0
11,9,4,0,2,2,0,1,0,0,0,1,0,1,0
10,7,3,0,2,2,0,0,1,1,0,0,0,0,1
10,7,3,0,2,2,0,0,1,1,0,0,0,0,1
9,7,4,0,2,2,0,0,1,1,0,0,0,0,1
10,7,3,0,2,2,0,0,1,1,0,0,0,0,1
11,6,5,0,2,2,0,0,1,1,0,0,0,0,1
10,7,3,0,2,2,0,0,1,1,0,0,0,0,1
10,6,4,0,2,2,0,0,1,1,0,0,0,0,1
9,5,4,0,2,2,0,0,1,1,0,0,0,0,1
8,6,4,0,2,2,0,0,1,1,0,0,0,0,1
7,5,4,0,2,2,0,0,1,1,0,0,0,0,1
6,6,6,0,2,2,0,0,1,1,0,0,0,0,1
5,5,6,0,2,2,0,0,1,1,0,0,0,0,1
5,6,7,0,2,2,0,0,1,1,0,0,0,0,1
6,5,7,0,2,2,0,0,1,1,0,0,0,0,1
7,4,9,0,1,2,0,0,1,1,0,0,0,0,1
6,5,9,0,1,2,0,0,1,1,0,0,0,0,1
7,6,9,0,1,2,0,1,0,0,0,1,0,1,0
7,7,8,0,2,2,0,1,0,0,0,1,0,1,0
7,8,7,0,2,2,0,1,0,0,0,1,0,1,0
7,8,7,0,2,2,0,1,0,0,0,1,0,1,0
5,7,8,0,2,1,0,0,1,1,0,0,0,0,1
5,7,8,0,2,1,0,0,1,1,0,0,0,0,1
6,6,10,0,2,1,0,0,1,1,0,0,0,0,1
6,8,10,0,2,1,0,1,0,0,0,1,0,1,0
6,9,11,0,2,1,0,1,0,0,0,1,0,1,0
6,9,11,0,2,1,0,0,0,0,1,1,1,0,1
7,11,10,0,2,1,0,1,0,0,0,1,0,1,0
9,9,12,1,2,1,0,0,1,1,0,0,0,0,1
8,9,11,1,2,1,0,0,1,1,0,0,0,0,1
7,9,12,0,2,1,0,1,0,0,0,1,0,1,0
8,9,13,0,2,1,0,1,0,0,0,1,0,1,0
9,10,13,0,2,1,0,1,0,0,0,1,0,1,0
9,9,12,0,2,1,0,1,0,0,0,1,0,1,0
9,9,12,0,2,1,0,1,0,0,0,1,0,1,0
10,10,12,0,2,1,0,1,0,0,0,1,0,1,0
11,9,12,0,2,2,0,1,0,0,0,1,0,1,0
10,10,10,0,2,2,0,1,0,0,0,1,0,1,0
11,9,12,0,2,2,0,1,0,0,0,1,0,1,0
9,8,11,0,2,1,0,0,1,1,0,0,0,0,1
9,9,12,0,2,1,0,1,0,0,0,1,0,1,0
8,9,11,0,2,1,0,0,0,0,1,1,1,0,1
9,8,11,0,2,2,0,0,0,0,1,1,1,0,1
10,9,11,0,2,2,0,1,0,0,0,1,0,1,0
9,9,12,0,2,1,0,1,0,0,0,1,0,1,0
8,7,13,0,2,1,0,0,0,0,1,1,1,0,1
9,6,15,0,1,1,0,0,0,0,1,1,1,0,1
10,5,15,0,1,1,0,0,0,0,1,1,1,0,1
8,6,14,0,1,1,1,0,0,0,1,0,0,1,1
8,5,13,0,1,1,0,0,0,0,1,1,1,0,1
6,7,13,0,1,1,1,0,0,0,1,0,0,1,1
7,8,15,0,1,1,1,0,0,0,1,0,0,1,1
9,6,15,0,1,1,1,0,0,0,1,1,1,0,1
10,7,17,0,1,1,1,0,0,0,1,1,1,0,1
8,7,15,0,1,1,1,0,0,0,1,0,0,1,1
7,6,13,0,1,1,1,0,0,0,1,0,0,1,1
8,5,13,0,1,1,1,0,0,0,1,0,0,1,1
9,5,12,0,2,1,0,0,0,0,1,1,1,0,1
9,6,11,0,2,1,0,0,0,0,1,1,1,0,1
10,6,12,0,2,1,0,1,0,0,0,1,0,1,0
11,7,12,0,2,1,0,1,0,0,0,1,0,1,0
9,5,12,0,2,1,0,0,0,0,1,1,1,0,1
9,5,12,0,2,1,0,0,0,0,1,1,1,0,1
10,5,11,0,2,1,0,1,0,0,0,1,0,1,0
10,3,11,0,2,1,0,0,0,0,1,1,1,0,1
11,2,11,0,2,1,0,0,0,0,1,1,1,0,10
10,2,10,0,2,1,0,0,0,0,1,1,1,0,10
9,2,9,0,2,1,0,0,0,0,1,1,1,0,10
10,3,9,0,2,1,0,0,0,0,1,1,1,0,1
12,4,8,0,2,2,0,1,0,0,0,1,0,1,0
11,4,9,0,2,1,0,1,0,0,0,1,0,1,0
11,4,9,0,2,1,0,1,0,0,0,1,0,1,0
11,4,9,0,2,2,0,0,0,0,1,1,1,0,1
10,5,11,0,2,1,0,0,0,0,1,1,1,0,1
10,4,12,0,2,1,0,0,0,0,1,0,0,1,1
11,4,13,0,2,1,0,0,0,0,1,1,1,0,1
11,5,14,0,2,1,0,0,0,0,1,1,1,0,1
11,4,15,0,1,1,0,0,0,0,1,1,1,0,1
11,5,16,0,1,1,0,0,0,0,1,1,1,0,1
10,5,15,0,1,1,0,0,0,0,1,0,0,1,1
10,5,15,0,1,1,0,0,0,0,1,0,0,1,1
10,6,16,0,1,1,1,0,0,0,1,0,0,1,1
10,6,16,0,1,1,1,0,0,0,1,0,0,1,1
10,7,17,0,1,1,1,0,0,0,1,0,0,1,1
10,6,16,0,1,1,0,0,0,0,1,0,0,1,1
10,4,14,1,1,1,0,1,1,0,0,1,1,1,1
10,5,15,0,1,1,0,0,0,0,1,0,0,1,1
11,5,14,0,1,2,0,0,0,0,1,0,0,1,1
11,6,15,0,1,2,0,0,0,0,1,0,0,1,1
13,6,15,0,1,2,0,0,0,0,1,1,1,0,1
13,6,13,0,1,2,0,0,0,0,1,0,0,1,1
14,7,13,0,1,2,0,0,0,0,1,0,0,1,1
13,7,14,0,1,2,0,0,0,0,1,0,0,1,1
12,7,15,0,1,2,0,0,0,0,1,0,0,1,1
13,7,14,0,2,2,0,0,0,0,1,1,1,0,1
15,7,14,0,2,2,0,1,0,0,0,1,0,1,0
13,7,14,0,2,2,0,0,0,0,1,1,1,0,1
14,9,13,0,2,2,0,1,0,0,0,1,0,1,0
13,10,13,0,2,2,0,1,0,0,0,1,0,1,0
12,9,13,0,2,1,0,1,0,0,0,1,0,1,0
10,8,12,0,2,1,0,0,0,0,1,1,1,0,1
11,8,13,0,2,1,0,0,0,0,1,1,1,0,1
11,8,11,0,2,1,0,1,0,0,0,1,0,1,0
10,8,10,0,2,1,0,1,0,0,0,1,0,1,0
11,9,10,0,2,2,0,1,0,0,0,1,0,1,0
11,8,9,0,2,2,0,0,1,1,0,0,0,0,1
10,9,9,0,2,1,0,0,1,1,0,0,0,0,1
9,10,7,0,2,1,0,0,1,1,0,0,0,0,1
10,11,7,0,2,1,0,0,1,1,0,0,0,0,1
11,10,5,0,2,2,0,0,1,1,0,0,0,0,1
10,10,6,0,2,1,0,0,1,1,0,0,0,0,1
11,10,7,1,2,1,0,0,1,1,0,0,0,0,1
10,9,7,0,2,1,0,0,1,1,0,0,0,0,1
9,9,6,0,2,1,0,0,1,1,0,0,0,0,1
9,9,6,0,2,1,0,1,0,0,0,1,0,1,0
9,9,6,0,2,1,0,1,0,0,0,1,0,1,0
9,9,6,0,2,1,0,1,0,0,0,1,0,1,0
9,7,4,1,2,1,0,0,1,1,0,0,0,0,1
8,8,2,0,2,1,0,0,1,1,0,0,0,0,1
8,8,2,0,2,1,0,0,1,1,0,0,0,0,1
7,8,1,0,2,1,0,0,1,1,0,0,0,0,1
8,7,1,0,2,2,0,0,1,1,0,0,0,0,1
8,9,1,0,2,2,0,1,0,0,0,1,0,1,0
6,9,3,0,2,2,0,0,1,1,0,0,0,0,1
5,8,3,0,2,2,0,0,1,1,0,0,0,0,1
4,8,4,0,2,2,0,0,1,1,0,0,0,0,1
4,9,5,0,2,2,0,1,0,0,0,1,0,1,0
3,8,5,0,2,2,0,0,0,0,1,1,1,0,1
4,9,5,0,2,2,0,1,0,0,0,1,0,1,0
5,9,4,0,2,2,0,1,0,0,0,1,0,1,0
3,9,6,0,2,1,0,0,1,1,0,0,0,0,1
4,10,6,0,2,2,0,1,0,0,0,1,0,1,0
3,11,8,0,2,2,0,1,0,0,0,1,0,1,0
3,11,8,0,2,1,0,0,1,1,0,0,0,0,1
4,12,8,0,2,2,0,0,1,1,0,0,0,0,1
3,13,10,0,2,2,0,0,1,1,0,0,0,0,1
4,14,10,0,2,2,0,0,1,1,0,0,0,0,1
3,14,11,0,2,2,0,0,1,1,0,0,0,0,1
3,14,11,0,2,2,0,0,1,1,0,0,0,0,1
4,15,11,0,2,2,0,0,1,1,0,0,0,0,1
4,15,11,0,2,2,0,1,0,0,0,1,0,1,0
3,15,12,0,2,2,0,1,0,0,0,1,0,1,0
1,14,13,0,2,1,0,0,0,0,1,10,1,0,1
1,13,12,0,2,1,0,0,0,0,1,10,1,0,1
1,12,11,0,2,1,0,0,0,0,1,10,1,0,1
